correct_red,correct_green,correct_blue,rotten_red,rotten_green,rotten_blue,len_correct_part,len_rotten_part,class_fruit
197.1962718200864,188.70142679115244,96.6190214586613,143.0014848613043,105.0287439808424,29.309475451614873,497635,1172853,C
196.71276196706188,190.16927706877863,98.47087122432184,146.31179257679614,109.28134236840054,32.545524566121735,457302,1215015,C
194.45804501156158,188.19328828370567,99.36036313817503,140.87656560676857,104.66347187050452,31.16261806857987,443813,1238998,C
141.31406921257718,94.45945415760194,49.55261079063683,219.15409637417955,201.55542058873277,120.61031207989323,1280239,510795,C
148.41329172442929,100.8012239525865,53.680186800573054,221.51173075853544,203.98323583201213,121.6153882696195,1244363,504410,C
138.15995336169195,90.98604824469132,47.185820006922484,209.9003134350109,191.09054339416699,116.22293306740285,1250753,496134,C
139.25648713487303,92.36505693349157,47.48613775657014,213.27694093135165,195.03314747524684,119.3168618651568,1298970,507913,C
161.04790262756683,119.81037094348672,34.96195639571617,210.23062918494708,197.177447188321,113.30848672922654,1394046,585249,C
157.6605850203565,107.23966045471938,42.391026545868215,203.29206556873623,181.77186512235946,118.35357560232775,1582461,393090,C
159.77043804883806,116.08585447651768,34.80403759297086,203.15743464982972,187.1969215146918,111.51585897969159,1169072,377841,C
161.37611722826406,117.36336086295584,36.46607163290422,204.09778294244174,188.07387740189827,113.28964150292182,1217337,408251,C
158.38404042093796,115.26110814548386,33.69937534548975,201.743313073416,186.12016948276718,109.51676009848197,1241044,413255,C
159.71040468722467,116.91359246682286,33.90975772192344,201.8312756247838,186.66064905843186,108.97191954282869,1229373,388133,C
151.7867692334486,113.59019405158789,33.53957551748093,195.99201790230475,183.25769938151592,108.34837187497669,1304607,377964,C
156.36572547350679,119.42889289295415,34.71886690272012,202.21679205443326,189.2935664106322,113.00837622912736,1331533,408558,C
159.7420714295322,112.70511223674288,29.757042193974208,206.51456097445686,186.44546063014914,101.60714954352572,1009841,463921,C
158.02367577217183,113.92855846493006,30.099017504887424,205.2721916778357,182.24577371319586,92.40016094571578,1075279,339490,C
154.14876127013548,114.79517167764548,30.823575844481542,202.9486597675912,181.44809919731182,90.17775226751212,1394735,446542,C
152.5863489727591,116.4667795258223,33.37444605302409,206.0728992779707,184.22992437794062,94.55250848648451,1526451,483357,C
201.63758961124907,196.49458207249972,116.93464585843806,146.9444144340418,106.08147183528493,39.19182385641162,418074,1409633,C
160.03176003270028,119.94492821954708,49.202542085922815,220.13802449926715,212.95634871944597,141.71590887677436,2118165,480487,C
155.92743624708402,128.55603199519587,40.17216517368269,203.78411490218133,194.02874663786736,120.81405771025243,1462146,673581,C
153.1058983389942,126.00737118345286,40.99086560672276,202.51906223715068,193.827902513561,121.48250613836427,1576271,690556,C
153.21977666047889,126.21690428784935,39.494473788079624,202.63975763944458,193.94585113514674,121.03876212539733,1623260,653143,C
151.0225122414904,124.32766919165489,39.74846540886965,199.72380452388953,192.2285660567089,121.66922088108393,1632176,638747,C
152.2910888421095,123.74577443932682,43.510874522600005,203.65418872824958,196.7575914896684,113.07533962234447,1801995,1103416,C
131.9834622366467,98.2579254947171,43.98700744630571,196.86957156961586,167.76538167028448,105.32836791084364,1070156,593800,C
130.5620057295528,97.13155372784989,43.909049768128305,196.29629435458693,167.5296194459949,104.2690125326788,1054849,607532,C
127.85283638358763,95.03167602875997,42.73632258866529,194.09695735413274,165.80501939482576,98.19400223252138,991095,637729,C
130.11177800501906,95.47933268706338,41.597927595311845,196.50846717649748,167.96966281072596,99.41561003371771,971773,611068,C
133.45109676129601,102.7956146479022,44.92877118586425,192.1363050686985,163.7290538783408,111.68236535676634,1419048,559512,C
133.68960710452475,104.12343880728282,47.21006663853605,190.8898451530749,162.7609013818382,112.54488951610028,1466014,557658,C
133.93564207124592,103.57753978842801,46.38348174464189,190.45839451743777,160.8416469086827,111.60372612894832,1467636,540044,C
137.56423728270101,105.57452207297334,47.71242345759872,192.53666772053586,162.2327780271112,118.24871173888042,1565312,548633,C
118.6015155951421,73.4393902021222,50.92684967376826,186.72944874617147,138.87033129349214,64.78915591787269,394374,1138701,C
116.70671048734135,73.81500022332935,51.42848630081486,187.3649394031826,138.808896400146,61.13871318501153,381814,1172656,C
120.03655299133726,75.58120022484073,51.12802736377871,188.83518950510117,140.93596315427504,63.620795670478714,393257,1188016,C
121.0579051385988,75.61637476773393,51.43357387820539,188.19980016306664,140.2357276736914,64.65138337897208,374187,1165523,C
120.92514669075914,76.27041720975006,53.906295616291835,185.6236728140876,139.4005168365009,70.07578455841607,384380,1312887,C
151.16917144475002,122.39741057002651,37.65330172598981,181.8775006549859,169.4469736325233,97.00756290024027,1122466,623356,C
151.2849807946869,121.79801006329217,37.259655624882356,182.12853743900106,168.80571849759093,96.01189931927185,1113372,623293,C
150.26099052243399,122.30539418272306,39.27359590326962,181.83418763066663,170.1074833656219,104.16394256069381,1131339,557304,C
149.83994810436994,122.0539110032859,38.611515855297945,180.4171736750395,168.70066195985484,105.10634949075497,1132998,553577,C
153.67119110397252,111.72334620768926,31.238673279662958,201.5967413940595,184.59960428997138,100.45089269293032,1261100,488639,C
154.94956061040688,112.81446447327409,32.42596250064839,202.3015258337663,185.22016316404896,101.92295278168179,1299445,504837,C
156.20274269352348,113.6120912826772,29.134201654414436,201.47164017328942,185.50791974567994,94.75203388588643,1296304,522566,C
155.90399268646493,111.57999554728949,26.6857600634916,201.67119278675517,183.96243209515876,91.22443517972684,1280757,509770,C
140.350957661879,80.2746911010504,37.88246471839461,205.38949263104954,150.97602842176275,97.85285157779062,1391008,947546,B
140.12401006478578,80.50492647897869,37.53646415573556,205.22067974635038,151.0938035873423,97.29641153078543,1391948,940570,B
134.6262918415031,75.89269797725827,41.55896346817599,197.5132307148031,152.82268867423778,96.0219959517887,1802214,1055491,B
135.1882557058705,76.42836532286526,42.22337936729487,197.52051113534608,153.1796577785002,97.42890078842683,1807027,1054674,B
141.19400323462983,98.51853382826303,37.87281921277409,207.58761450363923,182.68487495734286,113.04432462605928,1901428,1521902,B
141.22766352195333,98.36468790737658,37.8637054515703,207.74424173450805,182.4154713969997,112.47534520535731,1894797,1522517,B
149.23944786675577,112.9044268235023,42.000351857207136,207.93493249080933,184.15096337790396,106.64610318584859,2103567,1221072,B
148.50234949158795,112.57170190319204,41.605851234733244,207.36829933822,183.76058749533914,106.20504582441174,2115327,1227843,B
149.97303163166225,113.79689592804736,42.4025385001066,209.00368267593376,185.47435428311732,106.94818201432791,2118225,1241390,B
149.27743288719046,113.20195376313606,41.72245874244461,209.83009860162716,185.82510259690466,106.95892321487263,2114638,1275337,B
138.58593395390903,66.07249660659006,36.65850146997732,208.52304223828688,162.93634910736193,95.6389767811449,1540287,1197277,B
148.39979360474797,71.0316713152527,48.71532732187415,216.5475209430023,161.4227529751086,123.67698390441296,2572704,1120620,B
147.84751631195314,70.67913433582005,48.66928310577891,216.28926727542316,161.0696602876568,123.59606562579759,2616181,1129594,B
130.79195778529044,57.89795930662223,41.36642414230095,204.5809367865949,145.088745048528,98.83403756955302,997933,782499,B
130.14399490807696,57.208311530784655,41.09029973269805,203.8754710676559,144.58431914451015,99.38148791143416,1005842,773587,B
129.06527640504947,57.57065266298633,40.93041146732384,203.1149637780933,143.78809417421803,98.69472815098958,990201,789391,B
129.71606360876063,57.635147821236274,41.16761442869887,203.48366468371606,144.10810725157114,99.33750599509257,997743,786876,B
106.55463760442679,77.02459427153373,27.44166038356459,193.61788731866,175.95592219861172,96.95958522711577,1312666,651257,B
106.38828251987735,77.06459523533597,27.395546240002474,192.8945069216397,175.36158932985583,96.32971544839792,1310264,650923,B
106.24065750930585,77.09836479641379,27.51443929765328,192.95324665027238,175.44956108812877,96.44382438383583,1305348,647941,B
106.42203662954662,77.37193711678003,27.745017306650038,193.18752093821058,175.93171030328728,97.28655767346474,1307110,645462,B
105.3061197988519,76.30147214897848,27.527483241088923,193.3205397273057,175.91681458911145,96.77945010336995,1308465,649663,B
119.73475364346281,94.21687809123313,41.391865063599084,182.55157627306474,161.43333283309497,91.11551071208571,1934057,1260002,B
119.49920148466127,94.46117620440553,41.694488688942,183.94178516943606,163.04427324665855,93.36870429968171,1894793,1315713,B
119.31623509133868,94.3801569053395,41.99857381923166,184.27584590106665,163.01298222999324,93.02749173721946,1900684,1304235,B
115.29624395198717,90.2176072402306,41.538466468013056,186.23889757959034,162.93885840696916,98.86609539766249,2104321,1178974,B
114.49464393271634,90.10551000626597,41.31032828444581,186.50453373789117,163.58592588076198,99.09742200981202,2084362,1187386,B
115.83687902960482,91.71015123675734,42.14670720435267,190.66865262971106,167.61806905012784,101.85129182848763,2069276,1173217,B
113.32419358168889,88.86086525677729,40.45231723657053,187.92283980346977,164.8393832976331,99.42025539058251,2026325,1205466,B
121.27373510732187,87.69939869286151,39.750837135766794,190.41598604849779,169.05199095292664,108.58075830983083,2069325,1145013,C
121.1390494061301,87.83385811398358,39.54487329486485,190.3897011608893,168.9905194980793,108.1525259479026,2066200,1141731,B
121.1853733647479,87.87185118553643,39.62856536013145,190.36121114351087,169.08581134425202,108.1387568667538,2054030,1139549,B
134.08300545834456,92.95615206774532,55.49918867584913,193.3039526561696,156.38946274999296,100.5716379723236,2582670,1071469,B
133.40041616102667,92.79065943288592,55.18951469520215,192.7599118898913,156.02881115259225,100.10577557841387,2557086,1096376,B
135.18413579371637,94.3166084371111,56.545768446824184,195.21690881700945,157.9939119404593,101.94111214952697,2548628,1097579,B
133.77422256737844,93.90779521584784,56.87890847799562,192.40198656704487,155.51586888750467,100.0298171594196,2571467,1067866,B
132.69854756164526,93.07232047872957,56.8304793101438,190.1353355681303,154.50433934221752,100.33822512813667,2566423,1054008,B
111.53640920211062,89.70267678343174,44.45404213760735,176.8596299363329,162.24283009779475,101.51875789421673,1531454,921144,B
111.25979387913173,90.07939878282957,44.41075026056826,176.26488896966578,162.32759103681911,101.15256243065713,1544831,922482,B
111.51027000971008,90.62388018617806,45.624378691241546,176.09793032325862,163.4515828801095,103.70266009462074,1576278,903843,B
112.23318507065251,91.34661202963466,45.35609960802451,176.28898237300533,164.42746115886538,103.39409184249314,1582863,890559,B
113.81615705892857,91.93591192014674,45.44970939979616,177.83093250279632,164.15286637983593,103.472747678323,1593086,923061,B
127.74655418030093,66.43555309527014,50.043438093736995,193.74920548331212,140.8203287423837,106.61094570321063,1544290,1552500,B
128.05336412228723,66.41585371780401,49.71753431522984,194.1812403118442,141.30768748317382,106.55564430927494,1509175,1540873,B
127.90749564140785,66.29415930625834,49.58163566303291,194.25178500936934,141.18972936071128,106.3041537723051,1491479,1513051,B
128.63622554923222,66.32093497815615,49.60521799658699,194.12359388969185,141.39790934857675,106.61158029278931,1490646,1531031,B
128.61132358677324,66.33781424808853,49.60753495866291,194.41738820058484,141.3834580184868,106.56377953070321,1508022,1509391,B
130.3024870474796,63.18438625393236,44.19485718258894,198.49972613678744,144.1100674685665,105.967979763514,1546896,1543250,B
141.42864985044986,42.81256996658317,49.72967211739931,207.31867739040882,90.93076181431871,87.25906470925025,1678167,1572908,B
105.29794685313291,43.95789216479801,35.16851121024232,198.5443138288902,70.56840536945353,68.24059867114944,1065667,2034860,B
96.27249713672236,39.07627984272303,33.9935580295201,195.41642055675078,68.4610089761541,64.76488425055415,839735,1859452,B
123.38969288789927,41.27566005005677,44.05062369025308,197.7731048846597,71.3463944552535,64.64133303962603,782661,1648332,B
165.261033542312,47.022648913678466,47.726206107538644,214.87726253257614,102.21996888602091,84.9248276517732,1811696,886354,B
173.58902608874934,56.21459255809213,51.15335861254541,215.31151608092858,107.60718286571161,90.2698568472822,1749926,803134,B
149.5081642266849,61.71551053037882,45.44899120837014,232.16155830614733,134.54754762355657,97.82048402115265,1335477,1364575,B
152.57493757135245,63.21163093473455,46.349613527463475,233.07519432655494,134.8367799872073,98.80617690640294,1355966,1385450,B
140.72157574436383,51.95450460378063,48.6635194807527,225.47824847867375,114.58778707269214,95.0237398053593,1413200,1218528,B
143.26685825611375,53.167821981462716,49.24169322085907,227.45484930101227,115.52257746829191,96.33139976157901,1522171,1294458,B
137.86613545884012,50.54102095867407,46.491846410380965,221.35539565468795,109.44110296056748,87.10326608123154,1469173,1404478,B
124.32153943886539,45.56571933045654,41.95599273932985,214.3109987125955,101.90586629722816,75.21851094716135,1173737,1580074,B
143.7956742390835,55.12857453824914,42.64632092643756,211.17077446681046,107.44177741699056,64.26606641185734,1316477,2110611,B
149.07116121839027,61.244983125132165,49.098650479989146,222.69384510295055,119.83407365461679,100.23019213155047,1095851,1076402,B
143.87132326893817,96.92609166412198,50.56907896004731,201.7207744090759,174.66390228800418,120.74923501822717,1504555,691647,B
143.58214901820236,94.27326932518821,54.758923539860916,200.38390187834767,173.65326455552704,125.50564156707735,1564773,575890,B
135.7975662641536,84.52234746575772,53.66659616692962,187.14528826109054,160.99462357756678,118.68014184167183,1679010,487902,B
140.1699894750757,85.7765361383484,56.51462909476961,189.7058822223834,163.5503518648939,122.80743310185795,1805061,448929,B
135.7948128070194,87.40647557953736,52.52964007487432,182.9493446414068,157.72583340363443,114.28920947821643,2743800,827155,B
131.6186824256169,85.49190073197009,49.305847717770966,185.41957313800225,160.21918594951663,111.2831385443609,1660815,585582,B
131.3802230634524,86.2355508738562,49.713212382361405,184.9547745214324,160.14748991257866,111.14044078880795,1606466,584241,B
181.9360340837905,130.23776038221658,43.39539752037278,224.0748741117846,207.01656548542496,117.25610616969378,67902,21179,B
178.34814204714556,126.33082775818653,42.99693336287665,216.45543630053123,201.33361302676497,115.60507390716036,1658591,496546,B
177.15260840826207,125.39759795763095,42.1096618717822,214.67176541050347,199.89837472723505,115.15342387771274,1776832,508790,B
173.42745650620205,123.00938851988482,41.68908825279021,212.09475993854542,198.82848419112543,116.7308745255222,1927992,534807,B
173.9825185114343,122.73173179067534,42.95742180908036,213.491058583126,199.77219731316822,119.07376760382112,1953465,549388,B
182.17513300448465,112.98698139061298,63.808762228151316,241.9332759485394,210.34308299262335,174.7978165131669,1927445,348394,B
183.18880046791128,113.56302650871865,64.1279922932109,241.8806487854036,210.39990746412866,174.90507022102238,1910277,347668,B
156.0361969473923,133.6370118834659,33.83537314065973,202.15695156084297,196.77974574724368,109.66716995840794,1217570,384177,B
157.44824473242787,134.82371419982445,34.51214963157335,203.58004192172905,198.0924674200854,111.38796407083487,1174916,378210,B
158.7962527645907,137.00217164289293,35.23676286943939,205.63998557070025,200.92109944171378,112.60711905843857,1171302,364257,B
156.32554852652027,134.53591228294954,36.11943611707427,205.10976522578147,200.7382904057293,117.38418864892047,1269315,386287,B
160.70049276463678,140.48033487942885,41.170207115205876,210.94179579998658,206.89772914842248,123.71133081592188,1229769,376701,B
171.63244092176518,134.27049521534758,64.51432370164835,219.64762250825294,197.5918421004906,131.78030814012385,2086401,682596,B
168.19103245807744,131.67381602496758,62.29980707131082,218.21343468871802,196.4396134940544,130.3961021864055,2118208,700642,B
168.59138007397178,131.56366790557712,61.97328612581226,218.3229088095096,196.11225752683265,130.55765310283113,2123402,708987,B
160.93000044341233,120.08460280788061,35.79498958930671,210.62224939617616,197.43529038019375,115.107600580139,1372271,585249,B
160.03016815570746,118.26650730125706,35.66022657716756,208.90365490263304,194.75043057632075,111.96537347383979,1407202,600683,B
160.53194257420023,120.10282434327186,35.67586509254605,212.4892764373724,199.3756989391436,113.71233135638798,1483673,538636,B
166.65351826882159,129.84985707481007,37.45565174196036,215.446392692571,202.11581886283017,111.42678567707651,1428096,471635,B
163.48024695254634,127.03082146730954,36.08789730599193,216.3129306286086,202.9377969559639,111.9332049498907,1442912,481894,B
163.90801445357576,126.86856942842451,36.59318198542702,216.61084102430922,202.30158031374512,110.43648390604733,1508776,495955,B
204.39953159986916,180.80271419589653,93.81346807048718,155.78061703425783,91.49369356408347,31.788293946879914,505005,1779002,B
205.07501950636373,181.80534686921365,97.3144516158093,156.76870204072455,93.0255928313767,33.96940945609632,520493,1829782,B
205.73576689512794,182.31304870815842,97.83141054076198,156.38250106913085,92.04127157312654,33.01959226099882,538608,1914463,B
156.53837318512285,92.10370299465293,34.90325312634592,206.98423563251504,181.80659277766293,103.42601901358465,2052729,537337,B
204.84733756497178,183.81289987858597,106.43505329311536,152.8372497215347,92.56252527326325,36.67539751802764,546602,2157970,B
156.65030675572527,96.03813804591908,41.31957970698024,208.6009095043175,185.30600660053167,111.41655906045263,2082349,479683,B
151.42555510145075,122.11306178865034,36.73092802274139,203.80850609191612,191.62481369108403,109.0820799848998,1254431,572953,B
153.65229892843269,113.65313860928137,39.74417123191533,201.50926368022687,190.30378473684505,107.26237745313973,756420,430059,B
153.54171783296547,113.26148791559385,40.053849771818804,201.83603997692876,190.17685254004996,106.58175220135868,766972,435293,B
154.30473390665333,127.84756003943052,43.616119480610614,202.36633181730042,191.57708929100883,115.75796562583633,1377950,452765,B
154.38668228915998,128.64061526696906,44.96402314877107,201.6071137358237,191.30306382448475,117.18402538534345,1431944,473155,B
154.99620164619455,129.75911300231087,42.19471391451894,200.75158587913216,191.12330566685947,114.39278844487258,1342544,487224,B
152.40795518060673,127.80019265032986,39.867991606620485,202.57835770139243,195.66416185346023,115.68716183077599,902638,390359,B
151.55031398966344,126.4693131296347,39.69643841114916,201.28457145550914,192.78133638229377,112.3911552966738,932512,461220,B
148.80435924346295,124.21054769148199,34.833328325733945,201.98069415388653,193.83753658316357,109.5905414530265,831722,364694,B
144.57350256595578,120.51474095944948,29.212964116219087,226.97291704422702,193.2005377608379,43.70039244557189,745599,1026514,B
161.2270502444665,127.35610260637642,27.07010953496178,229.07917946787222,195.60549691119508,52.41985082756889,912730,1212764,B
162.37120244015853,128.007627264777,27.62641949081978,229.9714040155703,196.2711923654369,52.14279889821486,892707,1272211,B
163.2951471378324,127.85064326063248,26.068951287263275,231.06136887355953,196.78954888899068,50.84801615247789,823390,1285763,B
163.59057705403097,127.38369374129734,25.1808990722534,231.49278624931003,196.8067503114499,48.09708245175015,743489,1321474,B
139.8071539501634,67.12094265631573,37.27212866547465,209.5121865446843,164.19756994436955,96.46771426347914,1531234,1182161,A
145.8806873732576,63.907231462450845,38.950640993413444,211.75128875347403,165.91487829872273,100.37277765033778,1629478,1410109,A
142.8347304676682,61.590596608057965,37.627835792956056,208.0363331579611,161.81312746337616,96.7559276422452,1618517,1409338,A
143.79439929313563,62.047782561200336,37.81787316111134,208.66375295854516,162.70193291339186,97.57406148235337,1610235,1396892,A
144.36761789476031,62.876962256465745,38.43270723416797,208.77496999875245,164.01376718265558,99.84843495446934,1720701,1473761,A
141.19074621401924,110.86026409086351,37.153756409278756,211.25010706586826,185.77674762153794,98.61582387410408,1330147,1121252,A
140.73808855874742,110.66834893452622,36.98365354821783,210.79253042161776,185.2910480555696,97.7389504138818,1312703,1129256,A
140.96749993288603,111.37834941377227,37.50803677747228,210.9104344843117,186.24765809897104,99.3773297218538,1327603,1113299,A
140.84033100062197,111.02124997719594,37.22688658273315,210.27355113407452,185.17149809362655,98.03474079556042,1335545,1116695,A
114.15894967828392,79.66939509522444,32.25234410088488,194.3824274562617,169.1475200176958,100.50055465233217,1812395,1212645,A
112.71321498567349,78.75599061545157,31.87149770864857,192.43152114008095,167.49182581228496,99.00321772003284,1826715,1214137,A
112.57041780595063,78.55950124295619,31.555861655508476,192.54407702743683,167.3206671680439,97.86854936887096,1819690,1216020,A
112.42738321836691,79.00194223698753,32.47076753053683,190.03857187520248,165.53105455211085,97.5513191494108,1831751,1211945,A
133.32949709026587,61.53538783163394,38.49217734155183,206.87939387241255,155.0286288657324,107.69968200588252,2209834,849364,A
131.4520651376553,60.63905388895165,37.73033051226387,202.29837853121046,150.79804292573468,103.90554904392347,2197328,832419,A
140.4079874307322,64.06319475498856,40.010388448586674,224.15423592927976,170.92184449344626,114.44521802300113,2288931,1220459,A
144.2149187631094,66.49550072700234,41.32404587604154,226.1706712439981,173.32735231981613,116.82867022188627,2284304,1203533,A
147.6218607416851,68.970644446095,42.37970532869135,230.00951781531555,177.12768509127952,120.80408017827898,2268102,1178756,A
145.04990127198414,64.80305313321135,39.242638901941405,225.1103948834553,170.38292927967493,113.75667806103901,1878369,1121084,A
144.93350628827864,65.31860314419403,39.25033228794928,225.28477191803415,170.63085053311656,113.91748767760481,1893151,1132373,A
143.54600379773925,63.716646597582795,38.605385400185156,221.90925295020622,167.48453284730695,110.53413815037267,1857479,1138858,A
144.17124475777382,63.61015687383882,37.14657824266651,222.1352719367614,167.4509849238329,109.63008700965447,1869201,1152339,A
157.81525004797786,82.22720518922833,40.979286646705006,230.8563864260746,176.7303583077025,107.50676641476389,1108764,1008394,A
157.93795656359868,82.52324315952757,41.589702967523756,231.0957082398502,177.10456930473507,108.12724682637113,1098486,1004419,A
158.776962742759,83.11001047105874,41.417443881444974,231.18616453520332,177.52867743613893,107.95611191425289,1088997,998444,A
173.7628917564772,102.39399815109834,43.70396138906707,228.86748099306726,174.17809434443922,103.25489602766609,1357225,1009931,A
173.8648361820079,102.78631377194095,44.50936081015097,228.2587136281545,173.95367328266875,102.28695912305187,1411042,1047493,A
172.95784278724668,101.16070693684907,43.62322910915837,227.50153132650465,172.65474637108827,100.62671666507532,1388204,1071543,A
172.76781765718025,100.83151315150292,43.04643459983281,228.88862381020982,173.85509927739898,101.72315181406978,1396755,1092438,A
170.77064857639098,119.24050317452401,44.84858005763263,217.9911059412727,174.12775493922294,100.29923637346698,1632206,1079972,A
169.3331040553548,115.66201629737897,41.987709741725105,218.28777865777232,173.76811523244476,98.07038128692,1578257,1164588,A
171.67436014263075,117.18249732465334,42.140289051093426,222.12048968071375,177.91611347967745,102.14421391963467,1633229,1185013,A
174.96131539171677,119.18159032429467,44.497960201210006,229.17011431268003,184.59271045630237,110.16984448139216,1545114,1147723,A
191.9604822347966,154.8792629826843,104.68347846674543,134.68332860277567,71.42895302539492,49.702743843109204,1003010,1764384,A
193.09270910705675,155.70106227436995,105.06820873545684,135.68189485689507,71.91639511287156,49.37118444486499,1000921,1747138,A
193.10419471216173,155.45813694124394,105.27540676924257,135.51442831025847,71.52204202595566,49.26875060981499,994294,1742007,A
144.44668090612987,74.54709933089724,49.97697343936357,206.54448802827244,166.3391766517587,115.16360448795504,1707292,1028100,A
146.2648336152452,76.14381722128768,49.988454900453966,208.28590021137362,167.86868023703968,115.70913328482625,1723912,1032718,A
124.73464253041847,66.44753221549357,34.83488457287493,210.8644424737383,171.84018043821249,114.79534158811583,1004845,872375,A
125.74836696218324,64.23491378750123,32.79363796304812,215.84621012277526,174.6559515935612,118.19573266737116,1112316,936158,A
125.56667164608643,64.63409243206677,33.443708970348915,212.7307658954194,172.73305413569244,116.57071118293217,1119594,932485,A
133.9705083115867,85.56019871029095,35.028416371611144,201.29163271930096,170.77674941693633,101.07450601677489,894352,970104,A
133.39839562004016,86.0337686940034,34.77320904621856,200.51831826526,170.81389765999063,101.38886691858164,902828,969509,A
164.11692011244182,117.42984750277668,43.822928996168486,214.45763950965986,183.23046795774778,104.02527029390052,937147,916156,A
167.90025302952336,121.04767249504117,45.371692262203794,220.17622937470915,188.8589730074876,109.98110963138521,960194,928185,A
168.92983668313087,122.00540009371518,45.68693620206595,223.13987881845426,191.53355010037106,111.61955196059203,1005915,981572,A
142.75055232254277,99.87004614932881,55.19204748832924,204.81410775655638,196.20876224986364,131.6080468330548,2287145,1509462,A
143.48807226071708,100.4120316858637,55.5736480940901,204.5901716836658,196.10266026266987,131.4408794688165,2281775,1508373,A
143.35513189169043,100.29890441766165,55.37256528539886,204.66537820879773,196.12354259325008,131.7391511689623,2290172,1502030,A
142.96747510376252,100.1638119445502,55.60262285796847,205.66122653642776,197.32482071126503,133.24863000033173,2290964,1511104,A
127.08668791530042,70.34615496184531,41.52423147129288,200.113842309266,185.59099677319745,128.04873300765317,1138143,855584,A
129.09320908040493,71.67642982285385,42.06090909473152,201.9341580844606,187.35860426541814,130.58993645344182,1145134,859603,A
131.93055643419672,73.98221440193151,43.299425993622584,204.8569730473567,190.53435777621593,133.00096005184483,1124793,855573,A
123.24231950115227,63.212670291579215,37.254212054050605,177.30489464098105,156.8270694554837,105.33474505971563,1545359,1046959,A
122.6077143580296,63.18246075752816,37.01488955672148,176.74535363291184,156.74511925257374,104.97515937961555,1574040,1064678,A
124.52867287978097,63.862310193817486,37.1482886338392,177.31780883869664,157.09961658304744,105.38718215357693,1588389,1061536,A
124.5900913072653,64.3319723725189,37.48303466131439,177.2963792969706,157.8625680043314,106.221882808557,1607820,1064376,A
123.66087960723577,68.94240587440991,41.84143685935815,176.15813926305384,156.76544516475067,100.16630566915917,1927361,1322683,A
133.22188192560648,80.09922842819802,43.88850636725785,204.36023760205535,196.56744033913617,136.32705387449568,2077499,1842423,A
140.94343079701483,42.519397729516044,49.67458630034633,206.92643453593226,106.39297703753846,105.17927127038313,1339096,894602,A
138.66913451035376,41.53525305943432,48.092811599267115,203.87995684184614,103.93746361270316,103.1283919245124,1340343,911663,A
141.3784754163922,41.780674032287614,48.63578130815412,207.76961328426185,102.79894281586361,99.82070977854585,1309055,949113,A
143.45231690615435,42.30580289469795,49.79010101544144,210.01859194848782,100.98445713791664,97.5798156631942,1514760,1131640,A
141.42864985044986,42.81256996658317,49.72967211739931,207.31867739040882,90.93076181431871,87.25906470925025,1678167,1572908,A
123.38969288789927,41.27566005005677,44.05062369025308,197.7731048846597,71.3463944552535,64.64133303962603,782661,1648332,A
165.261033542312,47.022648913678466,47.726206107538644,214.87726253257614,102.21996888602091,84.9248276517732,1811696,886354,A
140.72157574436383,51.95450460378063,48.6635194807527,225.47824847867375,114.58778707269214,95.0237398053593,1413200,1218528,A
143.26685825611375,53.167821981462716,49.24169322085907,227.45484930101227,115.52257746829191,96.33139976157901,1522171,1294458,A
137.86613545884012,50.54102095867407,46.491846410380965,221.35539565468795,109.44110296056748,87.10326608123154,1469173,1404478,A
124.32153943886539,45.56571933045654,41.95599273932986,214.31099871259556,101.90586629722816,75.21851094716135,1173737,1580074,A
143.7956742390835,55.12857453824914,42.64632092643756,211.17077446681046,107.44177741699056,64.26606641185734,1316477,2110611,A
149.07116121839027,61.244983125132165,49.098650479989146,222.69384510295055,119.83407365461679,100.23019213155047,1095851,1076402,A
149.7012487149707,61.809449213863886,49.42318302728875,225.96755689711387,120.17028209511788,100.75301587422288,1071573,1083030,A
148.87155092989784,59.48991235551051,48.64695881529439,223.17051810116624,113.67813106179594,95.45591539396644,854786,930450,A
149.88270864023173,58.20346340166597,48.3060927405584,222.53708058517077,111.2672236438658,93.45701780694205,832918,962856,A
135.53712488869093,48.67213046412046,41.22458628430355,220.8428077823093,91.56779157084095,93.49055972664405,624452,779109,A
131.64545532224525,47.502088087215206,38.94839572675872,207.89366170186605,91.07540650802346,89.98115628555632,657291,819590,A
132.43166537865102,47.63461002713082,39.46865657075484,209.64768903825924,91.50041019526805,91.00092091989389,697728,864019,A
127.89167458190919,45.01814246783157,37.04005916706725,209.53209877046825,86.17623910033528,86.60273140261087,643741,852514,A
129.66405960352822,44.55515666988566,37.335327033677174,214.4964017197582,82.46455269311531,85.44750668502864,610598,831063,A
153.79092503563828,48.97223005668687,45.1546109832352,226.19648469989244,92.21997804521895,98.44062225132524,1073446,824335,A
134.26821122727114,41.0013801655785,43.98926793127568,211.24560993244663,94.10324254226995,98.22541441148897,741686,533455,A
133.45202063748658,42.12165046458177,44.893715456456945,211.27466700599544,92.44077201904325,96.87263079457712,697104,518096,A
127.47077582827743,50.794050179814725,49.10054947426854,196.7223651219276,108.55323537068725,103.45419210465477,1192685,1134804,A
124.08445409112102,49.05725267264292,46.73168388703887,200.13038222053103,106.63706026486112,100.06029534511632,1059961,1087113,A
120.5592109952721,47.121324588254225,44.723676001708405,203.95746505843027,104.64109459207052,98.11728063216353,942016,1018802,A
